Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK06,OUT049,2093.7268
DRE37,OUT017,3079.2715
FDV56,OUT046,1620.1483
FDY43,OUT017,2829.5576
FDV35,OUT013,2500.1433
FDF05,OUT019,575.3445
FDA36,OUT035,3078.2434
FDS13,OUT027,5992.9243
FDU47,OUT013,2079.1746
FDI36,OUT010,489.44083
FDH48,OUT046,1358.4177
FDZ14,OUT013,2072.287
FDS46,OUT013,2072.287
FDE21,OUT017,1953.2646
FDA26,OUT049,3750.52
FDV12,OUT046,1593.6799
FDL46,OUT019,300.57913
FDN57,OUT013,2109.5894
NCJ18,OUT017,1953.2646
FDO36,OUT045,2978.366
FDX55,OUT018,3266.3845
FDT25,OUT019,307.06696
FDD16,OUT049,1082.1703
NCX18,OUT013,3089.1921
NCG55,OUT018,1833.1677
NCV18,OUT049,1306.096
NCS18,OUT035,1611.5001
FDC37,OUT045,1610.8531
FDE47,OUT046,2090.0125
DRG49,OUT019,547.24725
FDC39,OUT049,3503.502
FDH24,OUT019,341.85416
FDV39,OUT027,5557.603
NCL17,OUT045,2078.431
NCY53,OUT035,1947.4001
FDH52,OUT013,983.6269
NCD19,OUT018,735.23035
FDI44,OUT046,1267.1443
DRD49,OUT027,6029.869
FDN08,OUT035,1979.2543
FDO20,OUT027,6023.599
FDY02,OUT046,4124.6514
FDX23,OUT045,1516.2727
FDX01,OUT017,1953.2646
FDH20,OUT027,2706.3462
NCX41,OUT017,3741.299
FDD21,OUT027,2985.222
DRH11,OUT019,156.22931
DRE60,OUT018,3347.7478
FDB10,OUT013,3894.8406
FDH38,OUT013,1980.7509
NCL07,OUT018,581.1671
FDD48,OUT046,1987.0226
NCT54,OUT027,2749.8298
FDF32,OUT027,5557.603
DRH51,OUT045,1451.2058
DRG03,OUT035,2518.2842
NCY42,OUT019,333.7092
FDH32,OUT017,1564.4653
NCJ06,OUT027,2967.3237
FDH47,OUT027,2706.3462
FDZ08,OUT018,1258.0012
FDK16,OUT017,1564.4653
DRG01,OUT018,1010.1612
NCM53,OUT027,2775.2231
NCB07,OUT035,3065.598
NCZ06,OUT035,4010.0876
FDU48,OUT049,2093.7268
NCB55,OUT027,1671.1865
FDP15,OUT013,4106.8877
FDF17,OUT046,3065.8362
NCN06,OUT049,2644.2856
DRM48,OUT018,581.1671
FDH10,OUT046,3068.4573
FDC60,OUT018,1372.3707
FDE35,OUT018,797.5902
DRI23,OUT013,2641.5898
NCR38,OUT013,3980.0898
FDP04,OUT035,999.4017
NCW17,OUT045,2041.1287
FDX34,OUT017,2041.7758
NCK53,OUT045,1565.8525
NCO54,OUT010,154.45453
NCH55,OUT046,2090.0125
FDT44,OUT027,2980.306
DRG49,OUT046,3898.376
FDX46,OUT010,154.48965
DRG36,OUT049,2854.2087
FDU37,OUT049,1263.609
FDK10,OUT049,3018.6238
DRF37,OUT027,6014.562
FDC44,OUT035,1836.2057
FDP15,OUT046,4030.9727
FDZ27,OUT027,1307.198
FDY22,OUT019,333.7092
DRG51,OUT035,2670.5547
FDN58,OUT045,3857.3474
FDW01,OUT049,2493.8914
FDX24,OUT018,1427.935
FDO51,OUT017,680.546
FDJ52,OUT027,4454.993
NCY06,OUT010,256.3714
FDE20,OUT018,2621.9822
FDT23,OUT010,174.28554
FDQ51,OUT046,741.26624
FDE35,OUT046,947.3172
FDB46,OUT013,3682.012
NCG19,OUT035,3894.9119
NCL06,OUT018,3435.637
FDT36,OUT019,90.46499
FDC56,OUT049,2093.7268
FDJ26,OUT049,3672.3196
FDZ59,OUT017,2851.3616
FDV11,OUT027,4720.412
FDR13,OUT010,255.24121
FDI15,OUT018,3513.1995
FDF47,OUT018,3296.7551
NCB54,OUT019,299.52344
NCK19,OUT027,5516.4185
FDX16,OUT017,2464.1775
FDL50,OUT045,2041.1287
NCE31,OUT035,664.13885
DRJ01,OUT049,2644.2856
FDE22,OUT013,2641.5898
FDY20,OUT019,225.14223
NCO14,OUT045,683.38416
NCR50,OUT017,2464.1775
DRM47,OUT017,3079.2715
FDO27,OUT010,183.43625
FDJ20,OUT027,3163.2087
NCX17,OUT013,3853.1567
FDG59,OUT049,662.1777
FDD52,OUT045,1610.8531
FDO48,OUT017,3815.8972
FDC59,OUT019,192.37141
FDS15,OUT018,1523.6656
FDB47,OUT035,3745.2734
FDV14,OUT019,224.45985
FDB27,OUT013,3089.1921
FDA35,OUT035,2041.7758
FDN51,OUT018,3435.637
FDO39,OUT019,465.90054
FDB28,OUT049,3079.9724
DRJ25,OUT046,741.26624
FDH46,OUT027,2781.3586
FDI10,OUT045,2924.647
FDU21,OUT018,575.35046
FDD09,OUT049,2994.42
FDD10,OUT046,2976.803
FDN31,OUT010,472.7884
FDA46,OUT018,3098.9844
FDM56,OUT046,1620.1483
FDF11,OUT010,533.2363
FDS32,OUT018,1905.485
NCM06,OUT013,2500.1433
FDZ26,OUT045,3910.7039
FDO01,OUT013,2072.287
FDJ46,OUT049,2940.701
FDG26,OUT019,574.5774
FDZ38,OUT035,2937.323
NCO55,OUT013,1612.9935
FDT60,OUT035,2041.7758
FDW37,OUT049,1514.5698
NCK42,OUT018,3266.3845
FDA45,OUT046,2930.856
FDW55,OUT018,3398.2048
FDY44,OUT017,3076.6504
FDQ31,OUT017,1367.9078
FDM09,OUT049,2934.068
FDH12,OUT018,1523.6656
NCQ43,OUT035,1770.8846
FDT33,OUT035,2794.588
NCT41,OUT018,2267.4172
DRJ25,OUT010,119.14656
NCQ41,OUT046,3065.8362
NCN17,OUT049,1618.0636
DRO35,OUT027,2967.3237
FDU27,OUT018,683.7704
FDY43,OUT027,4537.5737
FDG46,OUT035,1953.2646
DRL49,OUT018,2267.4172
NCB55,OUT049,833.6721
FDK28,OUT049,4099.3213
FDO49,OUT045,744.33875
FDT03,OUT013,3084.5835
FDW33,OUT027,2775.2231
FDR02,OUT035,1807.7373
FDF50,OUT013,3077.4885
FDA40,OUT018,1390.6802
NCT53,OUT018,2474.923
FDY60,OUT035,2048.663
FDP44,OUT027,2775.2231
NCQ50,OUT045,3678.181
NCC30,OUT017,2950.548
FDQ60,OUT018,1905.485
FDG41,OUT046,1620.1483
FDQ03,OUT046,3883.221
FDM03,OUT045,1610.8531
FDZ51,OUT018,1427.935
DRF51,OUT035,669.1911
FDF39,OUT017,4122.4307
FDW52,OUT035,2661.3062
FDY22,OUT049,2460.824
FDG14,OUT013,2458.0464
FDA57,OUT017,665.70575
FDL45,OUT019,307.06696
FDX28,OUT046,1564.1497
NCQ54,OUT013,2859.2737
FDH40,OUT045,1286.0114
FDU52,OUT035,2634.528
FDT60,OUT010,254.18304
FDK08,OUT045,1584.3845
FDN04,OUT049,2986.648
FDE50,OUT013,3091.8132
FDI16,OUT049,766.78534
FDM50,OUT049,940.35986
NCV30,OUT049,963.2221
FDT44,OUT013,1980.7509
FDY60,OUT013,2458.0464
FDT56,OUT017,897.94507
FDV58,OUT018,2848.9482
FDU04,OUT013,2072.287
NCN05,OUT027,5398.3003
FDI53,OUT018,2462.0972
FDD34,OUT046,2648.5334
FDW47,OUT027,3167.0017
FDT51,OUT027,3083.6787
FDO27,OUT013,1565.9587
NCQ18,OUT018,1521.5809
NCW05,OUT013,1612.9935
FDI15,OUT010,578.07654
NCH43,OUT010,667.0314
FDT40,OUT049,2093.7268
NCG19,OUT017,3886.8794
NCM30,OUT035,679.83484
FDB38,OUT017,2626.7183
FDB22,OUT046,2500.1663
FDC58,OUT046,680.3119
NCI29,OUT013,2072.287
FDA23,OUT010,182.96948
DRG48,OUT013,2458.0464
FDV21,OUT013,2072.287
NCG18,OUT019,247.80855
FDG40,OUT045,663.4919
FDU24,OUT018,1474.7405
FDA22,OUT049,2786.5913
FDY35,OUT046,741.26624
FDJ15,OUT045,3052.4736
NCW18,OUT018,3346.6453
FDK56,OUT018,2851.5693
FDF44,OUT046,2090.0125
FDP51,OUT049,2093.7268
FDU22,OUT027,2985.222
FDM28,OUT017,2950.548
NCL42,OUT046,3898.376
FDJ15,OUT019,523.5476
FDI32,OUT018,1827.3032
DRL11,OUT046,2627.7085
DRO59,OUT018,1010.1612
FDA07,OUT019,307.06696
NCO53,OUT013,3031.5647
FDO21,OUT045,3834.2424
FDW39,OUT045,2939.5298
NCV17,OUT013,2072.287
FDE22,OUT046,2627.7085
NCB06,OUT018,2437.4263
DRF48,OUT017,3082.9685
FDB05,OUT013,3962.4543
FDP28,OUT027,6014.562
FDP23,OUT046,3744.0535
NCS41,OUT018,2852.4238
FDS40,OUT018,581.1671
FDA16,OUT017,3785.9133
FDN20,OUT035,2837.8027
FDF04,OUT027,6014.562
DRG36,OUT018,2621.9822
FDW16,OUT018,1427.935
FDU09,OUT017,836.8612
FDW01,OUT046,2500.1663
FDB15,OUT045,4119.6875
NCJ17,OUT049,1355.5042
NCT18,OUT018,2852.4238
FDG16,OUT018,3266.3845
FDP27,OUT017,3079.2715
FDQ44,OUT027,2967.3237
FDL50,OUT027,3192.0872
FDW57,OUT027,4870.237
FDS34,OUT013,1980.7509
NCV30,OUT035,976.5396
FDD26,OUT018,2846.0964
FDA03,OUT045,2461.5864
FDS27,OUT018,2812.4043
FDM12,OUT013,3091.8132
NCV42,OUT027,3083.6787
NCS41,OUT046,3072.1543
FDN56,OUT018,1912.3726
DRK59,OUT046,3845.0195
NCG18,OUT046,1620.1483
NCN26,OUT017,1953.2646
FDI60,OUT027,1737.9922
NCI43,OUT049,743.0248
NCL17,OUT049,2127.979
FDQ19,OUT019,548.404
FDY43,OUT049,2786.5913
FDR36,OUT049,682.07043
FDJ58,OUT049,2940.701
DRY23,OUT045,683.38416
FDK26,OUT027,5403.9614
DRH03,OUT045,1561.928
FDC10,OUT010,253.29169
FDD23,OUT013,3091.8132
FDP32,OUT045,2041.1287
FDO31,OUT035,1286.6583
FDQ57,OUT013,2458.0464
FDX32,OUT027,4078.101
FDC39,OUT027,5617.495
FDU55,OUT046,4109.0625
FDL45,OUT013,2072.287
DRK37,OUT049,3082.5935
FDK22,OUT013,3682.012
DRG37,OUT027,4341.2866
FDK22,OUT017,3724.7383
DRH36,OUT018,987.4443
DRC36,OUT018,2729.95
DRE03,OUT027,1111.1858
FDF34,OUT046,3065.8362
FDZ22,OUT046,1309.0095
FDC44,OUT010,255.24121
FDN31,OUT027,5403.9614
FDO03,OUT017,3886.8794
FDA01,OUT049,917.2918
NCH42,OUT049,3851.486
FDF46,OUT018,1833.1677
DRL35,OUT046,680.3119
FDW46,OUT049,986.22235
FDB58,OUT046,2096.9
FDD47,OUT018,2621.9822
NCO17,OUT045,1978.6073
FDJ26,OUT017,3724.7383
FDU37,OUT045,1286.0114
